zone_id,GID,TRACT,AREA,ACRES,PRICE_SHIFTERS,TOTHH,HHPOP,RESUNITS,RESVACANCY,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,NEWDEVACRES,TOTEMP,AGREMPN,MWTEMPN,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGE0519,AGE2044,AGE4564,AGE65P,AREATYPE,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,GQPOP,HHLDS,HSENROLL,OPRKCST,PRKCST,RESACRE,SD,SFTAZ,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTPOP,ZERO,ZONE
987,18,401800.0,301361.375,6.91800022125,1.0,732.0,2076.0,800.0,0.085,416.0,382.0,348.0,156.0,96.0,132.0,28.3280464986,308,,11.0,24.0,42.0,99.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,
965,19,401900.0,4427061.5,101.630996704,1.0,254.0,833.0,284.0,0.105633802817,180.0,96.0,61.0,53.0,66.0,74.0,1566.18109099,1151,,360.0,10.0,19.0,77.0,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,
966,20,402000.0,1128148.75,25.8990001678,1.0,34.0,96.0,37.0,0.0810810810811,14.0,,7.0,4.0,10.0,13.0,160.615526772,1239,1.0,357.0,96.0,128.0,286.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
985,21,402100.0,274269.90625,6.29600000381,1.0,724.0,1873.0,770.0,0.0597402597403,140.0,630.0,453.0,154.0,84.0,33.0,25.8876177552,346,,46.0,25.0,59.0,161.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
986,22,402200.0,273035.875,6.26800012589,1.0,682.0,1896.0,729.0,0.0644718792867,325.0,387.0,374.0,149.0,98.0,61.0,40.3042315838,278,1.0,61.0,21.0,38.0,52.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,
980,27,402700.0,369430.53125,8.48099994659,1.0,668.0,1783.0,727.0,0.0811554332875,179.0,537.0,349.0,157.0,83.0,79.0,33.1369904388,621,,92.0,27.0,84.0,186.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,
970,28,402800.0,378970.0,8.69999980927,1.0,2214.0,3646.0,2317.0,0.0444540353906,225.0,1757.0,1516.0,434.0,166.0,98.0,36.3493067692,10381,1.0,96.0,177.0,1956.0,1152.0,6999.0,,,,,,,,,,,,,,,,,,,,,,,,,,
945,34,403400.0,1243481.25,28.545999527,1.0,2923.0,4765.0,3072.0,0.0485026041667,66.0,2669.0,1538.0,714.0,471.0,200.0,26.2479885322,5664,3.0,60.0,66.0,773.0,946.0,3816.0,,,,,,,,,,,,,,,,,,,,,,,,,,
972,35,403500.0,834269.9375,19.1520004272,1.0,3877.0,7544.0,4017.0,0.0348518795121,488.0,3357.0,1751.0,969.0,749.0,408.0,66.6486315072,3055,2.0,134.0,373.0,896.0,976.0,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,
941,36,403600.0,385166.46875,8.84200000763,1.0,2645.0,4920.0,2732.0,0.0318448023426,258.0,2324.0,997.0,703.0,530.0,415.0,17.8806857904,188,,9.0,2.0,52.0,77.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
942,37,403700.0,368948.78125,8.47000026703,1.0,2976.0,4924.0,3126.0,0.0479846449136,39.0,2703.0,1101.0,771.0,627.0,477.0,20.5247472413,1752,,31.0,47.0,367.0,1025.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,
939,38,403800.0,687975.5,15.7939996719,1.0,1902.0,3634.0,1956.0,0.0276073619632,625.0,1284.0,478.0,456.0,382.0,586.0,83.3989833107,1112,,75.0,172.0,385.0,252.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,
940,39,403900.0,506200.9375,11.6210002899,1.0,2195.0,3856.0,2284.0,0.0389667250438,342.0,1665.0,691.0,602.0,507.0,395.0,47.7562995458,977,,98.0,110.0,126.0,321.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,
973,40,404000.0,367039.65625,8.42599964142,1.0,1766.0,3418.0,1831.0,0.0354997269252,177.0,1451.0,562.0,456.0,376.0,372.0,37.1682708524,4144,4.0,23.0,41.0,343.0,3504.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
974,41,404100.0,801987.125,18.4109992981,1.0,3346.0,6330.0,3508.0,0.0461801596351,670.0,2513.0,1239.0,717.0,610.0,780.0,91.2498461189,2182,,133.0,316.0,350.0,1039.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,
935,56,405500.0,419253.03125,9.625,1.0,1566.0,3866.0,1642.0,0.0462850182704,436.0,1195.0,657.0,392.0,332.0,185.0,38.169139014,81,,14.0,12.0,18.0,11.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
916,42,404200.0,2737284.5,62.8390007019,1.0,1352.0,3253.0,1420.0,0.0478873239437,1192.0,174.0,162.0,158.0,242.0,790.0,224.174364277,1380,,7.0,353.0,261.0,711.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
915,43,404300.0,1852341.0,42.5239982605,1.0,1321.0,3135.0,1388.0,0.0482708933718,1172.0,173.0,172.0,162.0,201.0,786.0,228.622623147,474,5.0,32.0,,189.0,171.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
914,44,404400.0,4087290.5,93.8310012817,1.0,2241.0,5274.0,2391.0,0.0627352572146,2346.0,24.0,196.0,282.0,408.0,1355.0,602.449034513,298,,21.0,17.0,142.0,50.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
919,45,404501.0,1110655.625,25.4969997406,1.0,676.0,1660.0,710.0,0.0478873239437,680.0,29.0,68.0,53.0,95.0,460.0,193.908072492,136,,7.0,1.0,73.0,26.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
913,46,404502.0,3099407.5,71.1529998779,1.0,2394.0,5681.0,2538.0,0.0567375886525,2479.0,56.0,256.0,236.0,436.0,1466.0,511.688206383,2085,16.0,74.0,313.0,791.0,511.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,
912,47,404600.0,4958116.0,113.822998047,1.0,1765.0,4213.0,1880.0,0.061170212766,1872.0,3.0,155.0,125.0,311.0,1174.0,777.039460133,738,6.0,40.0,94.0,235.0,261.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
934,55,405400.0,683013.5,15.6800003052,1.0,2867.0,7472.0,2985.0,0.0395309882747,393.0,2575.0,1442.0,735.0,437.0,253.0,48.6789662987,810,1.0,23.0,74.0,80.0,490.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
920,48,404700.0,1245811.0,28.6000003815,1.0,788.0,1897.0,825.0,0.0448484848485,811.0,12.0,86.0,57.0,109.0,536.0,188.154876755,291,,13.0,7.0,55.0,168.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
921,49,404800.0,617620.8125,14.1789999008,1.0,1231.0,2767.0,1288.0,0.0442546583851,674.0,582.0,350.0,250.0,272.0,359.0,88.7716093339,457,1.0,14.0,67.0,208.0,89.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
922,50,404900.0,1050726.0,24.1210002899,1.0,1968.0,4299.0,2056.0,0.0428015564202,1280.0,744.0,515.0,396.0,369.0,688.0,124.211967055,785,,12.0,43.0,248.0,392.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
937,51,405000.0,845713.75,19.4150009155,1.0,1518.0,3287.0,1606.0,0.0547945205479,917.0,662.0,349.0,245.0,271.0,653.0,118.947401351,393,,10.0,156.0,101.0,65.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,610,16600.0,343516.8125,7.8860001564,1.0,2580.0,5305.0,2668.0,0.0329835082459,162.0,2506.0,524.0,433.0,478.0,1145.0,25.5757106891,1333,1.0,34.0,452.0,187.0,530.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,132,423100.0,745442.875,17.1130008698,1.0,1900.0,3931.0,2003.0,0.0514228657014,1115.0,879.0,751.0,398.0,379.0,372.0,97.9209057564,1051,3.0,58.0,77.0,151.0,583.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,
938,52,405100.0,1235959.125,28.3740005493,1.0,1581.0,4078.0,1627.0,0.0282728948986,1600.0,27.0,205.0,157.0,234.0,985.0,234.443039012,418,4.0,24.0,29.0,176.0,114.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
943,53,405200.0,955652.625,21.938999176,1.0,2489.0,5017.0,2596.0,0.041217257319,687.0,1851.0,749.0,608.0,550.0,582.0,94.0251712486,758,,11.0,135.0,143.0,349.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,
944,54,405300.0,413640.5,9.49600028992,1.0,3067.0,5856.0,3231.0,0.0507582791705,94.0,3009.0,1350.0,731.0,534.0,452.0,32.2203984252,677,,3.0,124.0,133.0,345.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
936,57,405600.0,424532.75,9.74600028992,1.0,1441.0,3477.0,1511.0,0.0463269358041,446.0,1056.0,589.0,327.0,264.0,261.0,42.9507556812,220,,14.0,15.0,37.0,120.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
947,61,406000.0,2165358.0,49.7099990845,1.0,1580.0,3717.0,1663.0,0.0499098015634,306.0,1287.0,750.0,366.0,230.0,234.0,319.353651004,6041,1.0,768.0,297.0,539.0,3302.0,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,
926,62,406100.0,1866277.375,42.84400177,1.0,1475.0,4398.0,1620.0,0.0895061728395,817.0,602.0,613.0,347.0,301.0,214.0,204.503325075,4150,4.0,665.0,636.0,480.0,1347.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
928,63,406201.0,402638.53125,9.24300003052,1.0,1432.0,4722.0,1543.0,0.0719377835386,635.0,889.0,648.0,377.0,231.0,176.0,41.0877836803,458,,18.0,20.0,62.0,292.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
927,64,406202.0,392056.09375,9.0,1.0,1335.0,4520.0,1405.0,0.0498220640569,405.0,1000.0,577.0,322.0,255.0,181.0,41.2175816573,770,,18.0,39.0,27.0,628.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
929,65,406300.0,475994.96875,10.9270000458,1.0,1257.0,4056.0,1318.0,0.046282245827,723.0,595.0,562.0,309.0,256.0,130.0,64.6451816148,316,,,4.0,20.0,268.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
930,66,406400.0,559437.875,12.843000412,1.0,749.0,2112.0,790.0,0.0518987341772,550.0,240.0,202.0,144.0,189.0,214.0,60.9463654253,457,,7.0,13.0,9.0,371.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
924,67,406500.0,739455.0,16.9759998322,1.0,1910.0,5926.0,2015.0,0.0521091811414,1069.0,942.0,776.0,484.0,384.0,266.0,99.5402513327,1136,1.0,8.0,67.0,28.0,524.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,
585,966,503401.0,756636.25,17.3700008392,1.0,884.0,4345.0,946.0,0.0655391120507,854.0,92.0,197.0,121.0,252.0,314.0,127.824820049,326,1.0,5.0,145.0,61.0,71.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,142,423902.0,336764.65625,7.73099994659,1.0,797.0,1667.0,853.0,0.0656506447831,318.0,483.0,224.0,143.0,153.0,277.0,43.5995158342,2434,1.0,78.0,214.0,173.0,1819.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
923,68,406600.0,1164153.0,26.7250003815,1.0,2626.0,7415.0,2787.0,0.0577682095443,1445.0,1248.0,1056.0,705.0,500.0,365.0,130.173112066,515,2.0,12.0,70.0,141.0,153.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,
910,69,406700.0,1685884.375,38.702999115,1.0,2208.0,4965.0,2315.0,0.0462203023758,1864.0,429.0,451.0,360.0,503.0,894.0,300.96657995,942,3.0,18.0,19.0,116.0,640.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,
904,78,407600.0,1056348.625,24.25,1.0,2137.0,6253.0,2262.0,0.0552608311229,1451.0,795.0,894.0,511.0,395.0,337.0,144.500911328,736,,21.0,29.0,31.0,581.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,126,422500.0,469047.59375,10.767999649,1.0,1625.0,3120.0,1711.0,0.0502630040912,250.0,1356.0,738.0,294.0,279.0,314.0,37.7392930754,878,,18.0,13.0,48.0,496.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,
909,70,406800.0,952721.875,21.8710002899,1.0,1376.0,3391.0,1445.0,0.0477508650519,1183.0,262.0,347.0,283.0,292.0,454.0,147.356768772,361,,18.0,11.0,67.0,192.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
908,71,406900.0,881973.0625,20.2469997406,1.0,1486.0,3618.0,1560.0,0.0474358974359,1035.0,483.0,302.0,326.0,365.0,493.0,133.324310833,320,,11.0,43.0,116.0,94.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
906,72,407000.0,859784.625,19.7380008698,1.0,2096.0,6108.0,2229.0,0.0596680125617,1298.0,919.0,829.0,583.0,397.0,287.0,108.435546255,862,2.0,17.0,139.0,65.0,451.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
905,73,407100.0,1034615.5625,23.7520008087,1.0,2335.0,7779.0,2475.0,0.0565656565657,1553.0,922.0,871.0,568.0,494.0,402.0,149.78401922,373,1.0,10.0,17.0,64.0,225.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
894,91,408900.0,812742.1875,18.658000946,1.0,985.0,3380.0,1074.0,0.0828677839851,573.0,500.0,445.0,268.0,176.0,96.0,105.870922288,1043,,415.0,36.0,61.0,281.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,
925,74,407200.0,700274.6875,16.0760002136,1.0,1913.0,6368.0,2007.0,0.0468360737419,1025.0,974.0,824.0,469.0,373.0,247.0,83.6679195248,1402,,55.0,135.0,94.0,835.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,108,420300.0,1222303.625,28.0599994659,1.0,2011.0,4644.0,2152.0,0.0655204460967,762.0,932.0,593.0,370.0,447.0,601.0,89.336109183,1000,,92.0,193.0,170.0,305.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,
879,105,410400.0,702057.1875,16.1170005798,1.0,1256.0,3928.0,1353.0,0.0716925351072,1166.0,168.0,422.0,299.0,282.0,253.0,94.7467342311,427,,118.0,158.0,55.0,47.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
896,75,407300.0,2352050.75,53.9959983826,1.0,745.0,2428.0,807.0,0.0768277571252,510.0,295.0,317.0,225.0,126.0,77.0,346.983725345,4855,16.0,1797.0,340.0,333.0,1475.0,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,
897,76,407400.0,516028.6875,11.8459997177,1.0,1120.0,3644.0,1191.0,0.0596137699412,643.0,547.0,502.0,309.0,159.0,150.0,62.0663894149,407,,26.0,39.0,36.0,138.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,
898,77,407500.0,505680.71875,11.609000206,1.0,1299.0,4053.0,1386.0,0.0627705627706,675.0,685.0,633.0,351.0,191.0,124.0,54.1815731894,338,,5.0,33.0,21.0,221.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
903,79,407700.0,923130.625,21.1919994354,1.0,1744.0,4332.0,1822.0,0.0428100987925,1629.0,189.0,554.0,400.0,366.0,424.0,156.908228572,558,,11.0,22.0,50.0,374.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,
902,80,407800.0,1198945.5,27.5240001678,1.0,727.0,1739.0,783.0,0.0715197956577,638.0,132.0,200.0,149.0,167.0,211.0,212.603583282,267,2.0,2.0,49.0,16.0,67.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
907,81,407900.0,1224424.5,28.1089992523,1.0,1105.0,2644.0,1200.0,0.0791666666667,1037.0,156.0,218.0,202.0,247.0,438.0,144.540323603,328,,,9.0,69.0,197.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
911,82,408000.0,1872276.25,42.9819984436,1.0,976.0,2313.0,1057.0,0.0766319772942,951.0,106.0,102.0,114.0,200.0,560.0,329.640596831,724,,12.0,129.0,175.0,262.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,
901,84,408200.0,898126.4375,20.6180000305,1.0,1704.0,4155.0,1816.0,0.0616740088106,1093.0,696.0,685.0,391.0,322.0,306.0,139.628734155,155,,8.0,3.0,91.0,22.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
886,85,408300.0,1520408.5,34.9039993286,1.0,1685.0,4140.0,1831.0,0.0797378481704,1587.0,244.0,444.0,344.0,374.0,523.0,245.74012585,418,,21.0,131.0,58.0,138.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
889,86,408400.0,526438.8125,12.0850000381,1.0,1178.0,3547.0,1268.0,0.0709779179811,902.0,366.0,498.0,346.0,218.0,116.0,74.6640734526,190,1.0,5.0,19.0,15.0,119.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
890,87,408500.0,853256.0625,19.5879993439,1.0,1546.0,5054.0,1673.0,0.0759115361626,1231.0,442.0,662.0,429.0,284.0,171.0,109.826529041,464,,4.0,65.0,13.0,343.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
900,88,408600.0,1085891.625,24.9290008545,1.0,1772.0,5588.0,1897.0,0.065893516078,1522.0,373.0,708.0,530.0,340.0,194.0,174.625841774,1744,,19.0,171.0,68.0,197.0,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,
899,89,408700.0,1137935.375,26.1229991913,1.0,2339.0,7272.0,2519.0,0.0714569273521,1654.0,862.0,1005.0,625.0,423.0,286.0,164.030484991,950,,21.0,43.0,58.0,320.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,
895,90,408800.0,1195812.0,27.4519996643,1.0,1788.0,5732.0,1937.0,0.0769230769231,1326.0,611.0,891.0,426.0,286.0,185.0,114.635049884,1087,1.0,93.0,38.0,83.0,554.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,
876,92,409100.0,489479.4375,11.2370004654,1.0,594.0,2138.0,664.0,0.105421686747,580.0,84.0,251.0,157.0,101.0,85.0,67.6133221926,73,,18.0,,37.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,125,422400.0,466753.9375,10.7150001526,1.0,2251.0,4362.0,2327.0,0.0326600773528,290.0,1935.0,1024.0,447.0,370.0,410.0,41.5287209967,2608,1.0,72.0,151.0,400.0,1165.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,118,421700.0,583460.5,13.3940000534,1.0,1601.0,3286.0,1657.0,0.033796016898,604.0,987.0,461.0,295.0,309.0,536.0,63.5874101418,1403,,124.0,303.0,296.0,539.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,
877,93,409200.0,678653.9375,15.5799999237,1.0,860.0,3039.0,972.0,0.115226337449,762.0,186.0,308.0,189.0,191.0,172.0,112.495255569,239,8.0,39.0,6.0,3.0,168.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
878,94,409300.0,1072681.875,24.625,1.0,1423.0,4968.0,1510.0,0.0576158940397,1025.0,485.0,612.0,375.0,279.0,157.0,152.266546608,994,1.0,274.0,64.0,119.0,368.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,
892,95,409400.0,1264943.25,29.0389995575,1.0,1149.0,4168.0,1261.0,0.0888183980967,867.0,390.0,434.0,298.0,229.0,188.0,190.561673335,1407,91.0,390.0,64.0,161.0,337.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,129,422800.0,415415.0,9.53699970245,1.0,1625.0,3094.0,1691.0,0.0390301596688,58.0,1617.0,1059.0,344.0,140.0,82.0,43.7229825222,4671,4.0,84.0,718.0,96.0,3595.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,
893,96,409500.0,853756.75,19.6000003815,1.0,892.0,3097.0,1003.0,0.110667996012,594.0,381.0,409.0,227.0,156.0,100.0,124.871008445,835,1.0,271.0,61.0,45.0,168.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,
891,97,409600.0,752794.0,17.281999588,1.0,1468.0,5018.0,1572.0,0.0661577608142,1086.0,484.0,653.0,387.0,281.0,147.0,101.673174867,173,,7.0,42.0,26.0,38.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
888,98,409700.0,802319.9375,18.4190006256,1.0,1612.0,5041.0,1787.0,0.0979294907666,981.0,801.0,722.0,421.0,301.0,168.0,106.60424459,640,,1.0,21.0,32.0,543.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
887,99,409800.0,1765517.25,40.53099823,1.0,1109.0,2735.0,1194.0,0.071189279732,927.0,267.0,354.0,151.0,239.0,365.0,201.9112301,471,1.0,13.0,25.0,52.0,329.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
884,100,409900.0,4751818.5,109.086997986,1.0,1323.0,3151.0,1415.0,0.0650176678445,1191.0,184.0,153.0,162.0,256.0,752.0,432.158270588,940,,43.0,133.0,138.0,553.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1388,,615799.1875,14.1370000839,1.0,4070.0,7075.0,4130.0,0.0145278450363,25.0,4105.0,843.0,565.0,670.0,1992.0,45.2876124469,9514,9.0,230.0,301.0,2723.0,1480.0,4771.0,,,,,,,,,,,,,,,,,,,,,,,,,,
883,101,410000.0,6987854.0,160.419006348,1.0,1102.0,2697.0,1179.0,0.0653095843936,1159.0,20.0,213.0,145.0,227.0,517.0,656.195912173,531,,4.0,9.0,277.0,128.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,
882,102,410100.0,804938.4375,18.4790000916,1.0,918.0,2617.0,995.0,0.0773869346734,728.0,238.0,338.0,202.0,227.0,151.0,112.502221344,549,2.0,1.0,30.0,51.0,355.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,130,422900.0,540562.25,12.4099998474,1.0,2137.0,4226.0,2213.0,0.0343425214641,105.0,2062.0,1253.0,400.0,305.0,179.0,58.2595087426,10681,3.0,149.0,477.0,2555.0,4693.0,2804.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,124,422300.0,549891.875,12.6239995956,1.0,1665.0,3421.0,1717.0,0.0302853814793,770.0,907.0,511.0,351.0,360.0,443.0,61.6525126785,435,,18.0,105.0,131.0,93.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,
881,103,410200.0,617340.0625,14.1719999313,1.0,1085.0,3226.0,1187.0,0.0859309182814,679.0,496.0,452.0,242.0,222.0,169.0,77.6662594381,228,,7.0,44.0,71.0,50.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
880,104,410300.0,573649.75,13.1689996719,1.0,956.0,3503.0,1045.0,0.0851674641148,684.0,358.0,375.0,217.0,193.0,171.0,79.6576530356,583,1.0,6.0,183.0,11.0,321.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,113,421200.0,1318558.0,30.2700004578,1.0,1496.0,3656.0,1547.0,0.032967032967,1539.0,8.0,115.0,126.0,207.0,1048.0,237.280481866,434,,17.0,23.0,187.0,98.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,114,421300.0,1058426.5,24.2980003357,1.0,1698.0,3964.0,1746.0,0.0274914089347,1564.0,161.0,254.0,188.0,304.0,952.0,184.539885056,1475,1.0,99.0,278.0,295.0,547.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,115,421400.0,465401.21875,10.6840000153,1.0,671.0,1600.0,695.0,0.0345323741007,647.0,46.0,45.0,45.0,123.0,458.0,78.2757063011,345,1.0,38.0,21.0,64.0,129.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,136,423500.0,618238.25,14.1929998398,1.0,1512.0,2990.0,1568.0,0.0357142857143,611.0,923.0,635.0,323.0,277.0,277.0,64.0867824646,2359,,95.0,449.0,266.0,1140.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,116,421500.0,1591532.625,36.5369987488,1.0,1550.0,3636.0,1603.0,0.0330630068621,1525.0,72.0,211.0,151.0,262.0,926.0,277.300343684,267,,19.0,11.0,148.0,33.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,141,423901.0,375134.59375,8.61200046539,1.0,919.0,2007.0,975.0,0.0574358974359,433.0,528.0,309.0,182.0,198.0,230.0,32.2055074947,547,,9.0,49.0,117.0,213.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,117,421600.0,1452365.5,33.341999054,1.0,1616.0,3649.0,1707.0,0.0533099004101,1401.0,272.0,252.0,208.0,267.0,889.0,237.371052167,261,1.0,9.0,3.0,133.0,70.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,119,421800.0,538000.375,12.3509998322,1.0,917.0,2129.0,955.0,0.0397905759162,745.0,195.0,202.0,161.0,193.0,361.0,89.3816064212,528,,33.0,59.0,58.0,280.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,131,423000.0,708909.375,16.2740001678,1.0,2196.0,4660.0,2302.0,0.0460469157255,1055.0,1131.0,694.0,482.0,434.0,586.0,80.1121092609,1679,,19.0,61.0,188.0,452.0,959.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,120,421900.0,851772.6875,19.5540008545,1.0,1710.0,3669.0,1793.0,0.0462911321807,1302.0,454.0,463.0,309.0,394.0,544.0,120.208979774,840,1.0,62.0,100.0,88.0,411.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,137,423601.0,519121.28125,11.9169998169,1.0,1286.0,2790.0,1333.0,0.0352588147037,583.0,665.0,400.0,238.0,241.0,407.0,63.8787258018,1170,,5.0,46.0,207.0,823.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,138,423602.0,398799.40625,9.15499973297,1.0,2636.0,5805.0,2716.0,0.0294550810015,350.0,2256.0,1452.0,546.0,381.0,257.0,27.8503976328,649,,12.0,153.0,64.0,349.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,121,422000.0,4557519.5,104.625999451,1.0,676.0,1520.0,731.0,0.0752393980848,376.0,183.0,243.0,136.0,138.0,159.0,4926.44607241,15835,16.0,3750.0,1414.0,2600.0,3480.0,4575.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,122,422100.0,548505.4375,12.5920000076,1.0,1163.0,2752.0,1253.0,0.0718276137271,713.0,507.0,427.0,261.0,262.0,213.0,62.2246278022,640,,36.0,97.0,88.0,194.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,123,422200.0,676002.9375,15.5190000534,1.0,1538.0,3077.0,1592.0,0.0339195979899,824.0,722.0,535.0,301.0,341.0,361.0,83.8786200052,1082,9.0,56.0,93.0,73.0,648.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,127,422600.0,1762937.25,40.4710006714,1.0,13.0,53.0,14.0,0.0714285714286,7.0,6.0,4.0,8.0,,1.0,407.931434245,26377,,12.0,108.0,14739.0,11049.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,128,422700.0,380162.28125,8.72700023651,1.0,1323.0,3064.0,1383.0,0.0433839479393,270.0,1080.0,644.0,255.0,191.0,233.0,47.2996791999,298,,5.0,4.0,30.0,198.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1386,,115178.828125,2.64400005341,1.0,313.0,496.0,319.0,0.0188087774295,,319.0,76.0,55.0,61.0,121.0,11.8602918243,13183,19.0,715.0,150.0,7467.0,1989.0,2843.0,,,,,,,,,,,,,,,,,,,,,,,,,,
